265|1|17/12/2012|1|2.0|
265|1|17/12/2012|0|8.0|
265|1|18/12/2012|1|1.0|
265|1|18/12/2012|0|8.0|
265|1|19/12/2012|0|8.0|
265|1|20/12/2012|0|8.0|
265|1|20/12/2012|1|2.0|
265|1|02/01/2013|0|8.0|
265|1|03/01/2013|0|8.0|
265|1|04/01/2013|0|8.0|
265|1|07/01/2013|0|8.0|
265|1|08/01/2013|0|8.0|
265|1|08/01/2013|1|2.0|
265|1|09/01/2013|0|8.0|
265|1|09/01/2013|1|2.0|
265|1|10/01/2013|1|2.0|
265|1|10/01/2013|0|8.0|
265|1|11/01/2013|0|8.0|
265|1|11/01/2013|1|2.0|
265|1|12/01/2013|1|8.0|
272|1|17/12/2012|0|8.0|
272|1|18/12/2012|0|8.0|
272|1|19/12/2012|0|8.0|
272|1|20/12/2012|0|8.0|
272|1|26/12/2012|1|8.0|
272|1|27/12/2012|1|8.0|
272|1|29/12/2012|1|8.0|
272|1|02/01/2013|0|8.0|
272|1|03/01/2013|0|8.0|
272|1|04/01/2013|0|8.0|
272|1|07/01/2013|0|8.0|
272|1|08/01/2013|0|8.0|
272|1|09/01/2013|0|8.0|
272|1|10/01/2013|0|8.0|
272|1|11/01/2013|0|8.0|
272|1|14/01/2013|0|8.0|
272|1|15/01/2013|0|8.0|
272|1|17/01/2013|0|8.0|
289|1|17/12/2012|0|8.0|
289|1|18/12/2012|0|8.0|
289|1|19/12/2012|0|8.0|
289|1|20/12/2012|0|8.0|
289|1|02/01/2013|0|8.0|
289|1|03/01/2013|0|8.0|
289|1|04/01/2013|0|8.0|
289|1|07/01/2013|0|8.0|
289|1|08/01/2013|0|8.0|
289|1|09/01/2013|0|8.0|
289|1|10/01/2013|0|8.0|
289|1|11/01/2013|0|8.0|
289|1|14/01/2013|0|8.0|
289|1|15/01/2013|0|8.0|
289|1|16/01/2013|0|8.0|
289|1|17/01/2013|0|8.0|
291|1|17/12/2012|0|8.0|
291|1|18/12/2012|0|8.0|
291|1|19/12/2012|0|8.0|
291|1|20/12/2012|0|8.0|
291|1|02/01/2013|0|8.0|
291|1|03/01/2013|0|8.0|
291|1|04/01/2013|0|8.0|
291|1|07/01/2013|0|8.0|
291|1|08/01/2013|0|8.0|
291|1|09/01/2013|0|16.0|
291|1|10/01/2013|0|8.0|
291|1|11/01/2013|0|8.0|
291|1|14/01/2013|0|8.0|
291|1|15/01/2013|0|8.0|
291|1|16/01/2013|0|8.0|
291|1|17/01/2013|0|8.0|
291|1|18/01/2013|0|8.0|
291|1|21/01/2013|0|8.0|
313|1|15/12/2012|1|8.0|
313|1|17/12/2012|0|8.0|
313|1|18/12/2012|0|8.0|
313|1|19/12/2012|0|8.0|
313|1|20/12/2012|0|8.0|
313|1|26/12/2012|0|7.0|
313|1|26/12/2012|1|1.0|
313|1|27/12/2012|1|8.0|
313|1|28/12/2012|1|8.0|
313|1|29/12/2012|0|7.0|
313|1|29/12/2012|1|1.0|
313|1|02/01/2013|0|8.0|
313|1|03/01/2013|0|8.0|
313|1|04/01/2013|0|8.0|
313|1|05/01/2013|1|8.0|
313|1|07/01/2013|0|8.0|
313|1|08/01/2013|0|8.0|
313|1|09/01/2013|0|8.0|
313|1|10/01/2013|0|8.0|
313|1|11/01/2013|0|8.0|
313|1|12/01/2013|1|8.0|
313|1|14/01/2013|0|8.0|
313|1|15/01/2013|0|8.0|
313|1|16/01/2013|0|8.0|
313|1|17/01/2013|0|8.0|
313|1|18/01/2013|0|8.0|
313|1|19/01/2013|1|8.0|
331|1|17/12/2012|0|8.0|
331|1|18/12/2012|0|8.0|
331|1|19/12/2012|0|8.0|
331|1|20/12/2012|0|8.0|
331|1|02/01/2013|0|8.0|
331|1|03/01/2013|0|8.0|
331|1|04/01/2013|0|8.0|
331|1|07/01/2013|0|8.0|
331|1|08/01/2013|0|8.0|
331|1|09/01/2013|0|8.0|
331|1|10/01/2013|0|8.0|
331|1|11/01/2013|0|8.0|
331|1|14/01/2013|0|8.0|
331|1|15/01/2013|0|9.0|
331|1|16/01/2013|0|8.0|
331|1|17/01/2013|0|8.0|
331|1|18/01/2013|0|8.0|
331|1|19/01/2013|1|1.0|
375|1|17/12/2012|0|8.0|
375|1|18/12/2012|0|8.0|
375|1|19/12/2012|0|8.0|
375|1|20/12/2012|0|8.0|
375|1|26/12/2012|1|8.0|
375|1|27/12/2012|1|8.0|
375|1|28/12/2012|1|8.0|
375|1|02/01/2013|0|8.0|
375|1|03/01/2013|0|8.0|
375|1|04/01/2013|0|8.0|
375|1|07/01/2013|0|8.0|
375|1|08/01/2013|0|8.0|
375|1|09/01/2013|0|8.0|
375|1|10/01/2013|0|8.0|
375|1|11/01/2013|0|8.0|
375|1|14/01/2013|0|8.0|
375|1|15/01/2013|0|8.0|
375|1|16/01/2013|0|8.0|
375|1|17/01/2013|0|8.0|
375|1|18/01/2013|0|8.0|
375|1|21/01/2013|0|8.0|
475|1|17/12/2012|0|8.0|
475|1|17/12/2012|1|2.0|
475|1|18/12/2012|1|2.0|
475|1|18/12/2012|0|8.0|
475|1|19/12/2012|0|8.0|
475|1|19/12/2012|1|2.0|
475|1|20/12/2012|0|8.0|
475|1|26/12/2012|1|8.0|
475|1|27/12/2012|1|8.0|
475|1|28/12/2012|1|8.0|
475|1|29/12/2012|1|8.0|
475|1|02/01/2013|0|8.0|
475|1|03/01/2013|0|8.0|
475|1|04/01/2013|0|8.0|
475|1|04/01/2013|1|2.0|
475|2|05/01/2013|1|7.42|
475|1|07/01/2013|1|2.0|
475|1|07/01/2013|0|8.0|
475|1|08/01/2013|0|8.0|
475|1|08/01/2013|1|2.0|
475|1|09/01/2013|0|8.0|
475|1|10/01/2013|0|8.0|
475|1|11/01/2013|0|8.0|
475|1|11/01/2013|1|2.0|
475|2|12/01/2013|1|7.42|
475|1|14/01/2013|0|8.0|
475|1|14/01/2013|1|2.0|
475|1|15/01/2013|0|8.0|
475|1|15/01/2013|1|2.0|
475|1|16/01/2013|0|8.0|
475|1|16/01/2013|1|2.0|
475|1|17/01/2013|0|8.0|
475|1|17/01/2013|1|2.0|
509|1|17/12/2012|0|8.0|
509|1|18/12/2012|0|8.0|
509|1|19/12/2012|0|8.0|
509|1|20/12/2012|0|8.0|
509|1|02/01/2013|0|8.0|
509|1|03/01/2013|0|8.0|
509|1|04/01/2013|0|8.0|
509|1|07/01/2013|0|8.0|
509|1|08/01/2013|0|8.0|
509|1|09/01/2013|0|8.0|
509|1|10/01/2013|0|8.0|
509|1|11/01/2013|0|8.0|
509|1|14/01/2013|0|8.0|
509|1|15/01/2013|0|8.0|
509|1|16/01/2013|0|8.0|
509|1|17/01/2013|0|8.0|
509|1|18/01/2013|0|8.0|
528|1|17/12/2012|0|8.0|
528|1|18/12/2012|0|8.0|
528|1|19/12/2012|0|8.0|
528|1|20/12/2012|0|8.0|
528|1|02/01/2013|0|8.0|
528|1|03/01/2013|0|8.0|
528|1|04/01/2013|0|8.0|
528|1|07/01/2013|0|8.0|
528|1|08/01/2013|0|8.0|
528|1|09/01/2013|0|8.0|
528|1|10/01/2013|0|8.0|
528|1|11/01/2013|0|8.0|
528|1|14/01/2013|0|8.0|
528|1|15/01/2013|0|8.0|
528|1|16/01/2013|0|8.0|
528|1|17/01/2013|0|8.0|
528|1|18/01/2013|0|8.0|
533|1|17/12/2012|0|8.0|
533|1|18/12/2012|0|8.0|
533|1|19/12/2012|0|8.0|
533|1|20/12/2012|0|8.0|
533|1|02/01/2013|0|8.0|
533|1|03/01/2013|0|8.0|
533|1|04/01/2013|0|8.0|
533|1|07/01/2013|0|8.0|
533|1|08/01/2013|0|8.0|
533|1|09/01/2013|0|8.0|
533|1|11/01/2013|0|8.0|
926|1|15/12/2012|1|8.0|
926|1|17/12/2012|0|8.0|
926|1|18/12/2012|0|8.0|
926|1|19/12/2012|0|8.0|
926|1|20/12/2012|0|8.0|
926|1|02/01/2013|0|8.0|
926|1|03/01/2013|0|8.0|
926|1|04/01/2013|0|8.0|
926|1|07/01/2013|0|8.0|
926|1|08/01/2013|0|8.0|
926|1|09/01/2013|0|8.0|
926|1|10/01/2013|0|8.0|
926|1|11/01/2013|0|8.0|
926|1|12/01/2013|1|8.0|
926|1|14/01/2013|0|8.0|
926|1|15/01/2013|0|8.0|
926|1|16/01/2013|0|8.0|
926|1|17/01/2013|0|8.0|
926|1|19/01/2013|1|8.0|
940|1|17/12/2012|0|8.0|
940|1|18/12/2012|0|8.0|
940|1|19/12/2012|0|8.0|
940|1|20/12/2012|0|8.0|
940|1|02/01/2013|0|8.0|
940|1|03/01/2013|0|8.0|
940|1|04/01/2013|0|8.0|
940|1|07/01/2013|0|8.0|
940|1|08/01/2013|0|8.0|
940|1|09/01/2013|0|8.0|
940|1|10/01/2013|0|8.0|
940|1|11/01/2013|0|8.0|
940|1|12/01/2013|0|8.0|
940|1|14/01/2013|0|8.0|
940|1|15/01/2013|0|8.0|
946|1|17/12/2012|0|8.0|
946|1|18/12/2012|0|8.0|
946|1|19/12/2012|0|8.0|
946|1|20/12/2012|0|8.0|
946|1|26/12/2012|1|8.0|
946|1|27/12/2012|1|8.0|
946|1|28/12/2012|1|8.0|
946|1|02/01/2013|0|8.0|
946|1|03/01/2013|0|8.0|
946|1|04/01/2013|0|8.0|
946|1|07/01/2013|0|8.0|
946|1|08/01/2013|0|8.0|
946|1|09/01/2013|0|8.0|
946|1|10/01/2013|0|8.0|
946|1|11/01/2013|0|8.0|
959|1|17/12/2012|0|8.0|
959|1|18/12/2012|0|8.0|
959|1|19/12/2012|0|8.0|
959|1|20/12/2012|0|8.0|
959|1|02/01/2013|0|8.0|
959|1|03/01/2013|0|8.0|
959|1|04/01/2013|0|8.0|
959|1|07/01/2013|0|8.0|
959|1|08/01/2013|0|8.0|
959|1|09/01/2013|0|8.0|
959|1|10/01/2013|0|8.0|
959|1|11/01/2013|0|8.0|
959|1|14/01/2013|0|8.0|
959|1|15/01/2013|0|8.0|
959|1|16/01/2013|0|8.0|
959|1|17/01/2013|0|8.0|
959|1|18/01/2013|0|8.0|
959|1|19/01/2013|1|8.0|
965|1|17/12/2012|0|8.0|
965|1|18/12/2012|0|8.0|
965|1|19/12/2012|0|8.0|
965|1|20/12/2012|0|8.0|
965|1|26/12/2012|1|8.0|
965|1|27/12/2012|1|8.0|
965|1|28/12/2012|1|8.0|
965|1|29/12/2012|1|8.0|
965|1|02/01/2013|0|8.0|
965|1|03/01/2013|0|8.0|
965|1|04/01/2013|0|8.0|
965|1|05/01/2013|1|8.0|
965|1|07/01/2013|0|8.0|
965|1|08/01/2013|0|8.0|
965|1|09/01/2013|0|8.0|
965|1|10/01/2013|0|8.0|
965|1|11/01/2013|0|8.0|
965|1|12/01/2013|1|8.0|
965|1|14/01/2013|0|8.0|
965|1|15/01/2013|0|8.0|
965|1|16/01/2013|0|8.0|
965|1|17/01/2013|0|8.0|
965|1|19/01/2013|1|8.0|
1043|1|15/12/2012|1|8.0|
1043|1|17/12/2012|0|8.0|
1043|1|18/12/2012|0|8.0|
1043|1|19/12/2012|0|8.0|
1043|1|20/12/2012|0|8.0|
1043|1|26/12/2012|1|8.0|
1043|1|27/12/2012|1|8.0|
1043|1|28/12/2012|1|8.0|
1043|1|29/12/2012|1|8.0|
1043|1|02/01/2013|0|8.0|
1043|1|03/01/2013|0|8.0|
1043|1|04/01/2013|0|8.0|
1043|1|07/01/2013|0|8.0|
1043|1|08/01/2013|0|8.0|
1043|1|09/01/2013|0|8.0|
1043|1|10/01/2013|0|8.0|
1043|1|11/01/2013|0|8.0|
1043|1|14/01/2013|0|8.0|
1043|1|15/01/2013|0|8.0|
1043|1|16/01/2013|0|8.0|
1043|1|17/01/2013|0|8.0|
1043|1|18/01/2013|0|8.0|
1043|1|21/01/2013|0|8.0|
1058|1|17/12/2012|0|8.0|
1058|1|18/12/2012|0|8.0|
1058|1|19/12/2012|0|8.0|
1058|1|20/12/2012|0|8.0|
1058|1|02/01/2013|0|8.0|
1058|1|03/01/2013|0|8.0|
1058|1|04/01/2013|0|8.0|
1058|1|07/01/2013|0|8.0|
1058|1|08/01/2013|0|8.0|
1058|1|09/01/2013|0|8.0|
1058|1|10/01/2013|0|8.0|
1058|1|11/01/2013|0|8.0|
1058|1|14/01/2013|0|8.0|
1058|1|15/01/2013|0|8.0|
1058|1|16/01/2013|0|8.0|
1058|1|17/01/2013|0|8.0|
1058|1|18/01/2013|0|8.0|
1078|1|15/12/2012|1|8.0|
1078|1|17/12/2012|0|8.0|
1078|1|18/12/2012|0|8.0|
1078|1|19/12/2012|0|8.0|
1078|1|20/12/2012|0|8.0|
1078|1|26/12/2012|1|8.0|
1078|1|28/12/2012|1|8.0|
1078|1|29/12/2012|1|8.0|
1078|1|02/01/2013|0|8.0|
1078|1|03/01/2013|0|8.0|
1078|1|04/01/2013|0|8.0|
1078|1|05/01/2013|1|8.0|
1078|1|07/01/2013|0|8.0|
1078|1|08/01/2013|0|8.0|
1078|1|09/01/2013|0|8.0|
1078|1|10/01/2013|0|8.0|
1078|1|11/01/2013|0|8.0|
1078|1|12/01/2013|1|8.0|
1078|1|14/01/2013|0|8.0|
1078|1|15/01/2013|0|8.0|
1078|1|16/01/2013|0|8.0|
1078|1|17/01/2013|0|8.0|
1078|1|18/01/2013|0|8.0|
1078|1|19/01/2013|1|8.0|
1079|1|17/12/2012|0|8.0|
1079|1|18/12/2012|0|8.0|
1079|1|19/12/2012|0|8.0|
1079|1|20/12/2012|0|8.0|
1079|1|02/01/2013|0|8.0|
1079|1|03/01/2013|0|8.0|
1079|1|04/01/2013|0|8.0|
1079|1|07/01/2013|0|8.0|
1079|1|08/01/2013|0|8.0|
1079|1|09/01/2013|0|8.0|
1079|1|10/01/2013|0|8.0|
1079|1|11/01/2013|0|8.0|
1079|1|14/01/2013|0|8.0|
1079|1|15/01/2013|0|8.0|
1079|1|16/01/2013|0|8.0|
1079|1|17/01/2013|0|8.0|
1079|1|18/01/2013|0|8.0|
1079|1|21/01/2013|0|8.0|
1083|1|17/12/2012|0|8.0|
1083|1|18/12/2012|0|8.0|
1083|1|19/12/2012|0|8.0|
1083|1|20/12/2012|0|8.0|
1083|1|02/01/2013|0|8.0|
1083|1|03/01/2013|0|8.0|
1083|1|04/01/2013|0|8.0|
1083|1|07/01/2013|0|8.0|
1083|1|08/01/2013|0|8.0|
1083|1|09/01/2013|0|8.0|
1083|1|10/01/2013|0|8.0|
1083|1|11/01/2013|0|8.0|
1083|1|12/01/2013|1|8.0|
1083|1|14/01/2013|0|8.0|
1083|1|15/01/2013|0|8.0|
1083|1|16/01/2013|0|8.0|
1083|2|17/01/2013|0|7.42|
1083|2|18/01/2013|0|7.42|
1083|2|21/01/2013|0|7.42|
1091|1|17/12/2012|0|8.0|
1091|1|18/12/2012|0|8.0|
1091|1|19/12/2012|0|8.0|
1091|1|20/12/2012|0|8.0|
1091|1|02/01/2013|0|8.0|
1091|1|03/01/2013|0|8.0|
1091|1|04/01/2013|0|8.0|
1091|1|07/01/2013|0|8.0|
1091|1|08/01/2013|0|8.0|
1091|1|09/01/2013|0|8.0|
1091|1|10/01/2013|0|8.0|
1091|1|11/01/2013|0|8.0|
1091|1|14/01/2013|0|8.0|
1091|1|15/01/2013|0|8.0|
1091|1|16/01/2013|0|8.0|
1091|1|17/01/2013|0|8.0|
1098|1|17/12/2012|0|8.0|
1098|1|18/12/2012|0|8.0|
1098|1|19/12/2012|0|8.0|
1098|1|20/12/2012|0|8.0|
1098|1|02/01/2013|0|8.0|
1098|1|03/01/2013|0|8.0|
1098|1|04/01/2013|0|8.0|
1098|1|07/01/2013|0|8.0|
1098|1|08/01/2013|0|8.0|
1098|1|09/01/2013|0|8.0|
1098|1|10/01/2013|0|8.0|
1098|1|11/01/2013|0|8.0|
1166|1|17/12/2012|0|8.0|
1166|1|18/12/2012|0|8.0|
1166|1|19/12/2012|0|8.0|
1166|1|20/12/2012|0|8.0|
1166|1|26/12/2012|1|8.0|
1166|1|02/01/2013|0|8.0|
1166|1|03/01/2013|0|8.0|
1166|1|04/01/2013|0|8.0|
1166|1|07/01/2013|0|8.0|
1166|1|08/01/2013|0|8.0|
1166|1|09/01/2013|0|8.0|
1166|1|10/01/2013|0|8.0|
1166|1|11/01/2013|0|8.0|
1166|1|14/01/2013|0|8.0|
1166|1|15/01/2013|0|8.0|
1166|1|16/01/2013|0|8.0|
1166|1|17/01/2013|0|8.0|
1175|2|15/12/2012|1|7.42|
1175|2|17/12/2012|0|7.42|
1175|2|18/12/2012|0|7.42|
1175|2|19/12/2012|0|7.42|
1175|2|20/12/2012|0|7.42|
1175|1|02/01/2013|0|8.0|
1175|1|03/01/2013|0|8.0|
1175|1|04/01/2013|0|8.0|
1175|1|07/01/2013|0|8.0|
1175|1|08/01/2013|0|8.0|
1175|1|09/01/2013|0|8.0|
1175|1|10/01/2013|0|8.0|
1175|1|10/01/2013|1|2.0|
1175|1|11/01/2013|0|8.0|
1175|1|12/01/2013|1|8.0|
1175|1|14/01/2013|0|8.0|
1175|1|15/01/2013|0|8.0|
1175|1|16/01/2013|0|8.0|
1175|1|17/01/2013|0|8.0|
1175|1|18/01/2013|0|8.0|
1175|1|19/01/2013|1|8.0|
1175|1|21/01/2013|0|8.0|
1225|1|17/12/2012|0|8.0|
1225|1|18/12/2012|0|8.0|
1225|1|19/12/2012|0|8.0|
1225|1|20/12/2012|0|8.0|
1225|1|02/01/2013|0|8.0|
1225|1|03/01/2013|0|8.0|
1225|1|04/01/2013|0|8.0|
1225|1|07/01/2013|0|8.0|
1225|1|08/01/2013|0|8.0|
1225|1|09/01/2013|0|8.0|
1225|1|10/01/2013|0|8.0|
1225|1|11/01/2013|0|8.0|
1225|1|14/01/2013|0|8.0|
1225|1|15/01/2013|0|8.0|
1225|1|16/01/2013|0|8.0|
1225|1|17/01/2013|0|8.0|
1225|1|18/01/2013|0|8.0|
1238|2|15/12/2012|1|7.42|
1238|2|17/12/2012|0|7.42|
1238|2|18/12/2012|0|7.42|
1238|2|19/12/2012|0|7.42|
1238|2|20/12/2012|0|7.42|
1238|2|02/01/2013|0|7.42|
1238|2|03/01/2013|0|7.42|
1238|2|04/01/2013|0|7.42|
1238|2|05/01/2013|1|7.42|
1238|2|07/01/2013|0|7.42|
1238|2|08/01/2013|0|7.42|
1238|2|09/01/2013|0|7.42|
1238|2|10/01/2013|0|7.42|
1238|2|11/01/2013|0|7.42|
1238|2|12/01/2013|1|7.42|
1238|2|14/01/2013|0|7.42|
1238|2|15/01/2013|0|7.42|
1238|2|16/01/2013|0|7.42|
1238|1|17/01/2013|0|8.0|
1238|1|18/01/2013|0|8.0|
1240|1|17/12/2012|0|8.0|
1240|1|18/12/2012|0|8.0|
1240|1|19/12/2012|0|8.0|
1240|1|20/12/2012|0|8.0|
1240|1|02/01/2013|0|8.0|
1240|1|03/01/2013|0|8.0|
1240|1|04/01/2013|0|8.0|
1240|1|05/01/2013|1|8.0|
1240|1|07/01/2013|0|8.0|
1240|1|08/01/2013|0|8.0|
1240|1|09/01/2013|0|8.0|
1240|1|10/01/2013|0|8.0|
1240|1|11/01/2013|0|8.0|
1240|1|14/01/2013|0|8.0|
1240|1|15/01/2013|0|8.0|
1240|1|16/01/2013|0|8.0|
1240|1|17/01/2013|0|8.0|
1240|1|18/01/2013|0|8.0|
1241|2|15/12/2012|1|7.42|
1241|2|17/12/2012|0|7.42|
1241|2|18/12/2012|0|7.42|
1241|2|19/12/2012|0|7.42|
1241|1|20/12/2012|0|8.0|
1241|2|02/01/2013|0|7.42|
1241|2|03/01/2013|0|7.42|
1241|2|04/01/2013|0|7.42|
1241|2|05/01/2013|1|7.42|
1241|2|07/01/2013|0|7.42|
1241|2|08/01/2013|0|7.42|
1241|2|09/01/2013|0|7.42|
1241|2|10/01/2013|0|7.42|
1241|2|11/01/2013|0|7.42|
1241|2|12/01/2013|1|7.42|
1241|2|14/01/2013|0|7.42|
1241|2|15/01/2013|0|7.42|
1241|2|16/01/2013|0|7.42|
1241|2|17/01/2013|0|7.42|
1241|2|18/01/2013|0|7.42|
1301|1|15/12/2012|1|8.0|
1301|1|17/12/2012|0|8.0|
1301|1|18/12/2012|0|8.0|
1301|1|19/12/2012|0|8.0|
1301|1|20/12/2012|0|8.0|
1301|2|26/12/2012|1|7.42|
1301|1|27/12/2012|1|8.0|
1301|1|28/12/2012|1|8.0|
1301|1|29/12/2012|1|8.0|
1301|1|02/01/2013|0|8.0|
1301|1|03/01/2013|0|8.0|
1301|1|04/01/2013|0|8.0|
1301|1|05/01/2013|1|8.0|
1301|1|07/01/2013|0|8.0|
1301|1|08/01/2013|0|8.0|
1301|1|09/01/2013|0|8.0|
1301|1|10/01/2013|0|8.0|
1301|1|11/01/2013|0|8.0|
1330|1|15/12/2012|1|8.0|
1330|1|17/12/2012|0|8.0|
1330|1|17/12/2012|1|1.0|
1330|1|18/12/2012|0|8.0|
1330|1|19/12/2012|0|8.0|
1330|1|20/12/2012|0|8.0|
1330|1|02/01/2013|0|8.0|
1330|1|03/01/2013|0|8.0|
1330|1|04/01/2013|0|8.0|
1330|1|07/01/2013|0|8.0|
1330|1|08/01/2013|0|8.0|
1330|1|09/01/2013|0|8.0|
1330|1|10/01/2013|0|8.0|
1330|1|11/01/2013|0|8.0|
1330|1|12/01/2013|1|8.0|
1330|1|14/01/2013|0|8.0|
1330|1|15/01/2013|0|8.0|
1336|1|17/12/2012|0|8.0|
1336|1|18/12/2012|0|8.0|
1336|1|19/12/2012|0|8.0|
1336|1|20/12/2012|0|8.0|
1336|1|02/01/2013|0|8.0|
1336|1|03/01/2013|0|8.0|
1336|1|04/01/2013|0|8.0|
1336|1|07/01/2013|0|8.0|
1336|1|08/01/2013|0|8.0|
1336|1|09/01/2013|0|8.0|
1336|1|10/01/2013|0|8.0|
1336|1|11/01/2013|0|8.0|
1336|1|14/01/2013|0|8.0|
1336|1|15/01/2013|0|8.0|
1336|1|16/01/2013|0|8.0|
1336|1|17/01/2013|0|8.0|
1354|1|15/12/2012|1|8.0|
1354|1|17/12/2012|0|8.0|
1354|1|18/12/2012|0|8.0|
1354|1|19/12/2012|0|8.0|
1354|1|20/12/2012|0|8.0|
1354|1|02/01/2013|0|8.0|
1354|1|03/01/2013|0|8.0|
1354|1|04/01/2013|0|8.0|
1354|1|07/01/2013|0|8.0|
1354|1|08/01/2013|0|8.0|
1354|1|09/01/2013|0|8.0|
1354|1|10/01/2013|0|8.0|
1354|1|11/01/2013|0|8.0|
1354|1|12/01/2013|1|8.0|
1354|1|14/01/2013|0|8.0|
1354|1|15/01/2013|0|8.0|
1354|1|16/01/2013|0|8.0|
1354|1|17/01/2013|0|8.0|
1354|1|18/01/2013|0|8.0|
1354|1|19/01/2013|1|8.0|
1358|3|17/12/2012|0|6.08|
1358|3|18/12/2012|0|6.08|
1358|3|19/12/2012|0|6.08|
1358|3|20/12/2012|0|6.08|
1358|3|02/01/2013|0|6.08|
1358|3|03/01/2013|0|6.08|
1358|3|04/01/2013|0|6.08|
1358|3|07/01/2013|0|6.08|
1358|3|08/01/2013|0|6.08|
1358|3|09/01/2013|0|6.08|
1358|3|10/01/2013|0|6.08|
1358|3|11/01/2013|0|6.08|
1358|3|14/01/2013|0|6.08|
1358|3|15/01/2013|0|6.08|
1358|3|16/01/2013|0|6.08|
1358|3|18/01/2013|0|6.08|
1544|1|17/12/2012|0|8.0|
1544|1|18/12/2012|0|8.0|
1544|1|19/12/2012|0|8.0|
1544|1|20/12/2012|0|8.0|
1544|1|02/01/2013|0|8.0|
1544|1|03/01/2013|0|8.0|
1544|1|04/01/2013|0|8.0|
1544|1|07/01/2013|0|8.0|
1544|1|08/01/2013|0|8.0|
1544|1|09/01/2013|0|8.0|
1544|1|10/01/2013|0|8.0|
1544|1|11/01/2013|0|8.0|
1544|1|14/01/2013|0|8.0|
1544|1|15/01/2013|0|8.0|
1625|1|17/12/2012|0|8.0|
1625|1|18/12/2012|0|8.0|
1625|1|19/12/2012|0|8.0|
1625|1|20/12/2012|0|8.0|
1625|1|02/01/2013|0|8.0|
1625|1|03/01/2013|0|8.0|
1625|1|04/01/2013|0|8.0|
1625|1|07/01/2013|0|8.0|
1625|1|08/01/2013|0|8.0|
1625|1|09/01/2013|0|8.0|
1625|1|10/01/2013|0|8.0|
1625|1|11/01/2013|0|8.0|
1625|1|14/01/2013|0|8.0|
1625|1|15/01/2013|0|8.0|
1625|1|16/01/2013|0|8.0|
1625|1|17/01/2013|0|8.0|
1647|1|17/12/2012|0|8.0|
1647|1|18/12/2012|0|8.0|
1647|1|19/12/2012|0|8.0|
1647|1|20/12/2012|0|8.0|
1647|1|02/01/2013|0|8.0|
1647|1|03/01/2013|0|8.0|
1647|1|04/01/2013|0|8.0|
1647|1|07/01/2013|0|8.0|
1647|1|08/01/2013|0|8.0|
1647|1|09/01/2013|0|8.0|
1647|1|10/01/2013|0|8.0|
1647|1|11/01/2013|0|8.0|
1647|1|14/01/2013|0|8.0|
1647|1|15/01/2013|0|8.0|
1647|1|16/01/2013|0|8.0|
1647|1|17/01/2013|0|8.0|
1647|1|19/01/2013|1|8.0|
1649|2|17/12/2012|0|7.42|
1649|2|18/12/2012|0|7.42|
1649|2|19/12/2012|0|7.42|
1649|2|20/12/2012|0|7.42|
1649|2|02/01/2013|0|7.42|
1649|2|03/01/2013|0|7.42|
